2/28/20 , FL , 	0 ,  0
2/28/20 , GA , 	0 ,  0
2/28/20 , HI , 	0 ,  0
2/28/20 , IA , 	0 ,  0
2/28/20 , ID , 	0 ,  0
2/28/20 , IL , 	2 ,  0
2/28/20 , IN , 	0 ,  0
2/28/20 , KS , 	0 ,  0
2/28/20 , KY , 	0 ,  0
2/28/20 , LA , 	0 ,  0
2/28/20 , MA , 	1 ,  0
2/28/20 , MD , 	0 ,  0
2/28/20 , ME , 	0 ,  0
2/28/20 , MI , 	0 ,  0
2/28/20 , MN , 	0 ,  0
2/28/20 , MO , 	0 ,  0
2/28/20 , MS , 	0 ,  0
2/28/20 , MT , 	0 ,  0
2/28/20 , NC , 	0 ,  0
2/28/20 , ND , 	0 ,  0
2/28/20 , NE , 	0 ,  0
2/28/20 , NH , 	0 ,  0
2/28/20 , NJ , 	0 ,  0
2/28/20 , NM , 	0 ,  0
2/28/20 , NV , 	0 ,  0
2/28/20 , NY , 	0 ,  0
2/28/20 , OH , 	0 ,  0
2/28/20 , OK , 	0 ,  0
2/28/20 , OR , 	0 ,  0
2/28/20 , PA , 	0 ,  0
2/28/20 , RI , 	0 ,  0
2/28/20 , SC , 	0 ,  0
2/28/20 , SD , 	0 ,  0
2/28/20 , TN , 	0 ,  0
2/28/20 , TX , 	0 ,  0
2/28/20 , UT , 	0 ,  0
2/28/20 , VA , 	0 ,  0
2/28/20 , VT , 	0 ,  0
2/28/20 , WA , 	1 ,  0
2/28/20 , WI , 	0 ,  0
2/28/20 , WV , 	0 ,  0
2/28/20 , WY , 	0 ,  0
2/29/20 , AL , 	0 ,  0
2/29/20 , AR , 	0 ,  0
2/29/20 , AZ , 	1 ,  0
2/29/20 , CA , 	12 ,  1
2/29/20 , CO , 	0 ,  0
2/29/20 , CT , 	0 ,  0
2/29/20 , DE , 	0 ,  0
2/29/20 , FL , 	0 ,  0
2/29/20 , GA , 	0 ,  0
2/29/20 , HI , 	0 ,  0
2/29/20 , IA , 	0 ,  0
2/29/20 , ID , 	0 ,  0
2/29/20 , IL , 	2 ,  0
2/29/20 , IN , 	0 ,  0
2/29/20 , KS , 	0 ,  0
2/29/20 , KY , 	0 ,  0
2/29/20 , LA , 	0 ,  0
2/29/20 , MA , 	1 ,  0
2/29/20 , MD , 	0 ,  0
2/29/20 , ME , 	0 ,  0
2/29/20 , MI , 	0 ,  0
2/29/20 , MN , 	0 ,  0
2/29/20 , MO , 	0 ,  0
2/29/20 , MS , 	0 ,  0
2/29/20 , MT , 	0 ,  0
2/29/20 , NC , 	0 ,  0
2/29/20 , ND , 	0 ,  0
2/29/20 , NE , 	0 ,  0
2/29/20 , NH , 	0 ,  0
2/29/20 , NJ , 	0 ,  0
2/29/20 , NM , 	0 ,  0
2/29/20 , NV , 	0 ,  0
2/29/20 , NY , 	0 ,  0
2/29/20 , OH , 	0 ,  0
2/29/20 , OK , 	0 ,  0
2/29/20 , OR , 	1 ,  1
2/29/20 , PA , 	0 ,  0
2/29/20 , RI , 	0 ,  0
2/29/20 , SC , 	0 ,  0
2/29/20 , SD , 	0 ,  0
2/29/20 , TN , 	0 ,  0
2/29/20 , TX , 	0 ,  0
2/29/20 , UT , 	0 ,  0
2/29/20 , VA , 	0 ,  0
2/29/20 , VT , 	0 ,  0
2/29/20 , WA , 	7 ,  6
2/29/20 , WI , 	0 ,  0
2/29/20 , WV , 	0 ,  0
2/29/20 , WY , 	0 ,  0
2/3/20 , AL , 	0 ,  0
2/3/20 , AR , 	0 ,  0
2/3/20 , AZ , 	1 ,  0
2/3/20 , CA , 	6 ,  3
2/3/20 , CO , 	0 ,  0
2/3/20 , CT , 	0 ,  0
2/3/20 , DE , 	0 ,  0
2/3/20 , FL , 	0 ,  0
2/3/20 , GA , 	0 ,  0
2/3/20 , HI , 	0 ,  0
2/3/20 , IA , 	0 ,  0
2/3/20 , ID , 	0 ,  0
2/3/20 , IL , 	2 ,  0
2/3/20 , IN , 	0 ,  0
2/3/20 , KS , 	0 ,  0
2/3/20 , KY , 	0 ,  0
2/3/20 , LA , 	0 ,  0
2/3/20 , MA , 	1 ,  0
2/3/20 , MD , 	0 ,  0
2/3/20 , ME , 	0 ,  0
2/3/20 , MI , 	0 ,  0
2/3/20 , MN , 	0 ,  0
2/3/20 , MO , 	0 ,  0
2/3/20 , MS , 	0 ,  0
2/3/20 , MT , 	0 ,  0
2/3/20 , NC , 	0 ,  0
2/3/20 , ND , 	0 ,  0
2/3/20 , NE , 	0 ,  0
2/3/20 , NH , 	0 ,  0
2/3/20 , NJ , 	0 ,  0
2/3/20 , NM , 	0 ,  0
2/3/20 , NV , 	0 ,  0
2/3/20 , NY , 	0 ,  0
2/3/20 , OH , 	0 ,  0
2/3/20 , OK , 	0 ,  0
2/3/20 , OR , 	0 ,  0
2/3/20 , PA , 	0 ,  0
2/3/20 , RI , 	0 ,  0
2/3/20 , SC , 	0 ,  0
2/3/20 , SD , 	0 ,  0
2/3/20 , TN , 	0 ,  0
2/3/20 , TX , 	0 ,  0
2/3/20 , UT , 	0 ,  0
2/3/20 , VA , 	0 ,  0
2/3/20 , VT , 	0 ,  0
2/3/20 , WA , 	1 ,  0
2/3/20 , WI , 	0 ,  0
2/3/20 , WV , 	0 ,  0
2/3/20 , WY , 	0 ,  0
2/4/20 , AL , 	0 ,  0
2/4/20 , AR , 	0 ,  0
2/4/20 , AZ , 	1 ,  0
2/4/20 , CA , 	6 ,  0
2/4/20 , CO , 	0 ,  0
2/4/20 , CT , 	0 ,  0
2/4/20 , DE , 	0 ,  0
2/4/20 , FL , 	0 ,  0
2/4/20 , GA , 	0 ,  0
2/4/20 , HI , 	0 ,  0
2/4/20 , IA , 	0 ,  0
2/4/20 , ID , 	0 ,  0
2/4/20 , IL , 	2 ,  0
2/4/20 , IN , 	0 ,  0
2/4/20 , KS , 	0 ,  0
2/4/20 , KY , 	0 ,  0
2/4/20 , LA , 	0 ,  0
2/4/20 , MA , 	1 ,  0
2/4/20 , MD , 	0 ,  0
2/4/20 , ME , 	0 ,  0
2/4/20 , MI , 	0 ,  0
2/4/20 , MN , 	0 ,  0
2/4/20 , MO , 	0 ,  0
2/4/20 , MS , 	0 ,  0
2/4/20 , MT , 	0 ,  0
2/4/20 , NC , 	0 ,  0
2/4/20 , ND , 	0 ,  0
2/4/20 , NE , 	0 ,  0
2/4/20 , NH , 	0 ,  0
2/4/20 , NJ , 	0 ,  0
2/4/20 , NM , 	0 ,  0
2/4/20 , NV , 	0 ,  0
2/4/20 , NY , 	0 ,  0
2/4/20 , OH , 	0 ,  0
2/4/20 , OK , 	0 ,  0
2/4/20 , OR , 	0 ,  0
2/4/20 , PA , 	0 ,  0
2/4/20 , RI , 	0 ,  0
2/4/20 , SC , 	0 ,  0
2/4/20 , SD , 	0 ,  0
2/4/20 , TN , 	0 ,  0
2/4/20 , TX , 	0 ,  0
2/4/20 , UT , 	0 ,  0
2/4/20 , VA , 	0 ,  0
2/4/20 , VT , 	0 ,  0
2/4/20 , WA , 	1 ,  0
2/4/20 , WI , 	0 ,  0
2/4/20 , WV , 	0 ,  0
2/4/20 , WY , 	0 ,  0
2/5/20 , AL , 	0 ,  0
2/5/20 , AR , 	0 ,  0
2/5/20 , AZ , 	1 ,  0
2/5/20 , CA , 	6 ,  0
2/5/20 , CO , 	0 ,  0
2/5/20 , CT , 	0 ,  0
2/5/20 , DE , 	0 ,  0
2/5/20 , FL , 	0 ,  0
2/5/20 , GA , 	0 ,  0
2/5/20 , HI , 	0 ,  0
2/5/20 , IA , 	0 ,  0
2/5/20 , ID , 	0 ,  0
2/5/20 , IL , 	2 ,  0
2/5/20 , IN , 	0 ,  0
2/5/20 , KS , 	0 ,  0
2/5/20 , KY , 	0 ,  0
2/5/20 , LA , 	0 ,  0
2/5/20 , MA , 	1 ,  0
2/5/20 , MD , 	0 ,  0
2/5/20 , ME , 	0 ,  0
2/5/20 , MI , 	0 ,  0
2/5/20 , MN , 	0 ,  0
2/5/20 , MO , 	0 ,  0
2/5/20 , MS , 	0 ,  0
2/5/20 , MT , 	0 ,  0
2/5/20 , NC , 	0 ,  0
2/5/20 , ND , 	0 ,  0
2/5/20 , NE , 	0 ,  0
2/5/20 , NH , 	0 ,  0
2/5/20 , NJ , 	0 ,  0
2/5/20 , NM , 	0 ,  0
2/5/20 , NV , 	0 ,  0
2/5/20 , NY , 	0 ,  0
2/5/20 , OH , 	0 ,  0
2/5/20 , OK , 	0 ,  0
2/5/20 , OR , 	0 ,  0
2/5/20 , PA , 	0 ,  0
2/5/20 , RI , 	0 ,  0
2/5/20 , SC , 	0 ,  0
2/5/20 , SD , 	0 ,  0
2/5/20 , TN , 	0 ,  0
2/5/20 , TX , 	0 ,  0
2/5/20 , UT , 	0 ,  0
2/5/20 , VA , 	0 ,  0
2/5/20 , VT , 	0 ,  0
2/5/20 , WA , 	1 ,  0
2/5/20 , WI , 	0 ,  0
2/5/20 , WV , 	0 ,  0
2/5/20 , WY , 	0 ,  0
2/6/20 , AL , 	0 ,  0
2/6/20 , AR , 	0 ,  0
2/6/20 , AZ , 	1 ,  0
2/6/20 , CA , 	6 ,  0
2/6/20 , CO , 	0 ,  0
2/6/20 , CT , 	0 ,  0
2/6/20 , DE , 	0 ,  0
2/6/20 , FL , 	0 ,  0
2/6/20 , GA , 	0 ,  0
2/6/20 , HI , 	0 ,  0
2/6/20 , IA , 	0 ,  0
2/6/20 , ID , 	0 ,  0
2/6/20 , IL , 	2 ,  0
2/6/20 , IN , 	0 ,  0
2/6/20 , KS , 	0 ,  0
2/6/20 , KY , 	0 ,  0
2/6/20 , LA , 	0 ,  0
2/6/20 , MA , 	1 ,  0
2/6/20 , MD , 	0 ,  0
2/6/20 , ME , 	0 ,  0
2/6/20 , MI , 	0 ,  0
2/6/20 , MN , 	0 ,  0
2/6/20 , MO , 	0 ,  0
2/6/20 , MS , 	0 ,  0
2/6/20 , MT , 	0 ,  0
2/6/20 , NC , 	0 ,  0
2/6/20 , ND , 	0 ,  0
2/6/20 , NE , 	0 ,  0
2/6/20 , NH , 	0 ,  0
2/6/20 , NJ , 	0 ,  0
2/6/20 , NM , 	0 ,  0
2/6/20 , NV , 	0 ,  0
2/6/20 , NY , 	0 ,  0
2/6/20 , OH , 	0 ,  0
2/6/20 , OK , 	0 ,  0
2/6/20 , OR , 	0 ,  0
2/6/20 , PA , 	0 ,  0
2/6/20 , RI , 	0 ,  0
2/6/20 , SC , 	0 ,  0
2/6/20 , SD , 	0 ,  0
2/6/20 , TN , 	0 ,  0
2/6/20 , TX , 	0 ,  0
2/6/20 , UT , 	0 ,  0
2/6/20 , VA , 	0 ,  0
2/6/20 , VT , 	0 ,  0
2/6/20 , WA , 	1 ,  0
2/6/20 , WI , 	0 ,  0
2/6/20 , WV , 	0 ,  0
2/6/20 , WY , 	0 ,  0
2/7/20 , AL , 	0 ,  0
2/7/20 , AR , 	0 ,  0
2/7/20 , AZ , 	1 ,  0
2/7/20 , CA , 	6 ,  0
2/7/20 , CO , 	0 ,  0
2/7/20 , CT , 	0 ,  0
2/7/20 , DE , 	0 ,  0
2/7/20 , FL , 	0 ,  0
2/7/20 , GA , 	0 ,  0
2/7/20 , HI , 	0 ,  0
2/7/20 , IA , 	0 ,  0
2/7/20 , ID , 	0 ,  0
2/7/20 , IL , 	2 ,  0
2/7/20 , IN , 	0 ,  0
2/7/20 , KS , 	0 ,  0
2/7/20 , KY , 	0 ,  0
2/7/20 , LA , 	0 ,  0
2/7/20 , MA , 	1 ,  0
2/7/20 , MD , 	0 ,  0
2/7/20 , ME , 	0 ,  0
2/7/20 , MI , 	0 ,  0
2/7/20 , MN , 	0 ,  0
2/7/20 , MO , 	0 ,  0
2/7/20 , MS , 	0 ,  0
2/7/20 , MT , 	0 ,  0
2/7/20 , NC , 	0 ,  0
2/7/20 , ND , 	0 ,  0
2/7/20 , NE , 	0 ,  0
2/7/20 , NH , 	0 ,  0
2/7/20 , NJ , 	0 ,  0
2/7/20 , NM , 	0 ,  0
2/7/20 , NV , 	0 ,  0
2/7/20 , NY , 	0 ,  0
2/7/20 , OH , 	0 ,  0
2/7/20 , OK , 	0 ,  0
2/7/20 , OR , 	0 ,  0
2/7/20 , PA , 	0 ,  0
2/7/20 , RI , 	0 ,  0
2/7/20 , SC , 	0 ,  0
2/7/20 , SD , 	0 ,  0
2/7/20 , TN , 	0 ,  0
2/7/20 , TX , 	0 ,  0
2/7/20 , UT , 	0 ,  0
2/7/20 , VA , 	0 ,  0
2/7/20 , VT , 	0 ,  0
2/7/20 , WA , 	1 ,  0
2/7/20 , WI , 	0 ,  0
2/7/20 , WV , 	0 ,  0
2/7/20 , WY , 	0 ,  0
2/8/20 , AL , 	0 ,  0
2/8/20 , AR , 	0 ,  0
2/8/20 , AZ , 	1 ,  0
2/8/20 , CA , 	6 ,  0
2/8/20 , CO , 	0 ,  0
2/8/20 , CT , 	0 ,  0
2/8/20 , DE , 	0 ,  0
2/8/20 , FL , 	0 ,  0
2/8/20 , GA , 	0 ,  0
2/8/20 , HI , 	0 ,  0
2/8/20 , IA , 	0 ,  0
2/8/20 , ID , 	0 ,  0
2/8/20 , IL , 	2 ,  0
2/8/20 , IN , 	0 ,  0
2/8/20 , KS , 	0 ,  0
2/8/20 , KY , 	0 ,  0
2/8/20 , LA , 	0 ,  0
2/8/20 , MA , 	1 ,  0
2/8/20 , MD , 	0 ,  0
2/8/20 , ME , 	0 ,  0
2/8/20 , MI , 	0 ,  0
2/8/20 , MN , 	0 ,  0
2/8/20 , MO , 	0 ,  0
2/8/20 , MS , 	0 ,  0
2/8/20 , MT , 	0 ,  0
2/8/20 , NC , 	0 ,  0
2/8/20 , ND , 	0 ,  0
2/8/20 , NE , 	0 ,  0
2/8/20 , NH , 	0 ,  0
2/8/20 , NJ , 	0 ,  0
2/8/20 , NM , 	0 ,  0
2/8/20 , NV , 	0 ,  0
2/8/20 , NY , 	0 ,  0
2/8/20 , OH , 	0 ,  0
2/8/20 , OK , 	0 ,  0
2/8/20 , OR , 	0 ,  0
2/8/20 , PA , 	0 ,  0
2/8/20 , RI , 	0 ,  0
2/8/20 , SC , 	0 ,  0
2/8/20 , SD , 	0 ,  0
2/8/20 , TN , 	0 ,  0
2/8/20 , TX , 	0 ,  0
2/8/20 , UT , 	0 ,  0
2/8/20 , VA , 	0 ,  0
2/8/20 , VT , 	0 ,  0
2/8/20 , WA , 	1 ,  0
2/8/20 , WI , 	0 ,  0
2/8/20 , WV , 	0 ,  0
2/8/20 , WY , 	0 ,  0
2/9/20 , AL , 	0 ,  0
2/9/20 , AR , 	0 ,  0
2/9/20 , AZ , 	1 ,  0
2/9/20 , CA , 	6 ,  0
2/9/20 , CO , 	0 ,  0
2/9/20 , CT , 	0 ,  0
2/9/20 , DE , 	0 ,  0
2/9/20 , FL , 	0 ,  0
2/9/20 , GA , 	0 ,  0
2/9/20 , HI , 	0 ,  0
2/9/20 , IA , 	0 ,  0
2/9/20 , ID , 	0 ,  0
2/9/20 , IL , 	2 ,  0
2/9/20 , IN , 	0 ,  0
2/9/20 , KS , 	0 ,  0
2/9/20 , KY , 	0 ,  0
2/9/20 , LA , 	0 ,  0
2/9/20 , MA , 	1 ,  0
2/9/20 , MD , 	0 ,  0
2/9/20 , ME , 	0 ,  0
2/9/20 , MI , 	0 ,  0
2/9/20 , MN , 	0 ,  0
2/9/20 , MO , 	0 ,  0
2/9/20 , MS , 	0 ,  0
2/9/20 , MT , 	0 ,  0
2/9/20 , NC , 	0 ,  0
2/9/20 , ND , 	0 ,  0
2/9/20 , NE , 	0 ,  0
2/9/20 , NH , 	0 ,  0
2/9/20 , NJ , 	0 ,  0
2/9/20 , NM , 	0 ,  0
2/9/20 , NV , 	0 ,  0
2/9/20 , NY , 	0 ,  0
2/9/20 , OH , 	0 ,  0
2/9/20 , OK , 	0 ,  0
2/9/20 , OR , 	0 ,  0
2/9/20 , PA , 	0 ,  0
2/9/20 , RI , 	0 ,  0
2/9/20 , SC , 	0 ,  0
2/9/20 , SD , 	0 ,  0
2/9/20 , TN , 	0 ,  0
2/9/20 , TX , 	0 ,  0
2/9/20 , UT , 	0 ,  0
2/9/20 , VA , 	0 ,  0
2/9/20 , VT , 	0 ,  0
2/9/20 , WA , 	1 ,  0
2/9/20 , WI , 	0 ,  0
2/9/20 , WV , 	0 ,  0
2/9/20 , WY , 	0 ,  0
3/1/20 , AL , 	0 ,  0
3/1/20 , AR , 	0 ,  0
3/1/20 , AZ , 	1 ,  0
3/1/20 , CA , 	12 ,  0
3/1/20 , CO , 	0 ,  0
3/1/20 , CT , 	0 ,  0
3/1/20 , DE , 	0 ,  0
3/1/20 , FL , 	0 ,  0
3/1/20 , GA , 	0 ,  0
3/1/20 , HI , 	0 ,  0
3/1/20 , IA , 	0 ,  0
3/1/20 , ID , 	0 ,  0
3/1/20 , IL , 	3 ,  1
3/1/20 , IN , 	0 ,  0
3/1/20 , KS , 	0 ,  0
3/1/20 , KY , 	0 ,  0
3/1/20 , LA , 	0 ,  0
3/1/20 , MA , 	1 ,  0
3/1/20 , MD , 	0 ,  0
3/1/20 , ME , 	0 ,  0
3/1/20 , MI , 	0 ,  0
3/1/20 , MN , 	0 ,  0
3/1/20 , MO , 	0 ,  0
3/1/20 , MS , 	0 ,  0
3/1/20 , MT , 	0 ,  0
3/1/20 , NC , 	0 ,  0
3/1/20 , ND , 	0 ,  0
3/1/20 , NE , 	0 ,  0
3/1/20 , NH , 	0 ,  0
3/1/20 , NJ , 	0 ,  0
3/1/20 , NM , 	0 ,  0
3/1/20 , NV , 	0 ,  0
3/1/20 , NY , 	0 ,  0
3/1/20 , OH , 	0 ,  0
3/1/20 , OK , 	0 ,  0
3/1/20 , OR , 	1 ,  0
3/1/20 , PA , 	0 ,  0
3/1/20 , RI , 	1 ,  1
3/1/20 , SC , 	0 ,  0
3/1/20 , SD , 	0 ,  0
3/1/20 , TN , 	0 ,  0
3/1/20 , TX , 	0 ,  0
3/1/20 , UT , 	0 ,  0
3/1/20 , VA , 	0 ,  0
3/1/20 , VT , 	0 ,  0
3/1/20 , WA , 	11 ,  4
3/1/20 , WI , 	0 ,  0
3/1/20 , WV , 	0 ,  0
3/1/20 , WY , 	0 ,  0
3/10/20 , AL , 	0 ,  0
3/10/20 , AR , 	0 ,  0
3/10/20 , AZ , 	8 ,  2
3/10/20 , CA , 	152 ,  17
3/10/20 , CO , 	17 ,  5
3/10/20 , CT , 	2 ,  1
3/10/20 , DE , 	0 ,  0
3/10/20 , FL , 	19 ,  0
3/10/20 , GA , 	23 ,  5
3/10/20 , HI , 	1 ,  0
3/10/20 , IA , 	13 ,  5
3/10/20 , ID , 	0 ,  0
3/10/20 , IL , 	19 ,  8
3/10/20 , IN , 	5 ,  2
3/10/20 , KS , 	1 ,  0
3/10/20 , KY , 	4 ,  3
3/10/20 , LA , 	1 ,  0
3/10/20 , MA , 	91 ,  63
3/10/20 , MD , 	9 ,  0
3/10/20 , ME , 	0 ,  0
3/10/20 , MI , 	2 ,  2
3/10/20 , MN , 	4 ,  2
3/10/20 , MO , 	1 ,  0
3/10/20 , MS , 	0 ,  0
3/10/20 , MT , 	0 ,  0
3/10/20 , NC , 	7 ,  0
3/10/20 , ND , 	0 ,  0
3/10/20 , NE , 	4 ,  0
3/10/20 , NH , 	5 ,  1
3/10/20 , NJ , 	15 ,  7
3/10/20 , NM , 	0 ,  0
3/10/20 , NV , 	5 ,  1
3/10/20 , NY , 	137 ,  12
3/10/20 , OH , 	3 ,  3
3/10/20 , OK , 	2 ,  1
3/10/20 , OR , 	15 ,  1
3/10/20 , PA , 	12 ,  2
3/10/20 , RI , 	5 ,  2
3/10/20 , SC , 	9 ,  2
3/10/20 , SD , 	5 ,  5
3/10/20 , TN , 	7 ,  6
3/10/20 , TX , 	15 ,  2
3/10/20 , UT , 	2 ,  1
3/10/20 , VA , 	8 ,  3
3/10/20 , VT , 	1 ,  0
3/10/20 , WA , 	267 ,  105
3/10/20 , WI , 	3 ,  2
3/10/20 , WV , 	0 ,  0
3/10/20 , WY , 	0 ,  0
3/11/20 , AL , 	0 ,  0
3/11/20 , AR , 	1 ,  1
3/11/20 , AZ , 	9 ,  1
3/11/20 , CA , 	175 ,  23
3/11/20 , CO , 	34 ,  17
3/11/20 , CT , 	3 ,  1
3/11/20 , DE , 	1 ,  1
3/11/20 , FL , 	26 ,  7
3/11/20 , GA , 	31 ,  8
3/11/20 , HI , 	1 ,  0
3/11/20 , IA , 	14 ,  1
3/11/20 , ID , 	0 ,  0
3/11/20 , IL , 	27 ,  8
3/11/20 , IN , 	9 ,  4
3/11/20 , KS , 	1 ,  0
3/11/20 , KY , 	4 ,  0
3/11/20 , LA , 	8 ,  7
3/11/20 , MA , 	95 ,  4
3/11/20 , MD , 	12 ,  3
3/11/20 , ME , 	0 ,  0
3/11/20 , MI , 	2 ,  0
3/11/20 , MN , 	5 ,  1
3/11/20 , MO , 	1 ,  0
3/11/20 , MS , 	0 ,  0
3/11/20 , MT , 	1 ,  1
3/11/20 , NC , 	8 ,  1
3/11/20 , ND , 	0 ,  0
3/11/20 , NE , 	5 ,  1
3/11/20 , NH , 	5 ,  0
3/11/20 , NJ , 	23 ,  8
3/11/20 , NM , 	3 ,  3
3/11/20 , NV , 	7 ,  2
3/11/20 , NY , 	164 ,  27
3/11/20 , OH , 	3 ,  0
3/11/20 , OK , 	2 ,  0
3/11/20 , OR , 	19 ,  4
3/11/20 , PA , 	16 ,  4
3/11/20 , RI , 	5 ,  0
3/11/20 , SC , 	10 ,  1
3/11/20 , SD , 	8 ,  3
3/11/20 , TN , 	9 ,  2
3/11/20 , TX , 	23 ,  8
3/11/20 , UT , 	3 ,  1
3/11/20 , VA , 	15 ,  7
3/11/20 , VT , 	1 ,  0
3/11/20 , WA , 	366 ,  99
3/11/20 , WI , 	5 ,  2
3/11/20 , WV , 	0 ,  0
3/11/20 , WY , 	0 ,  0
3/12/20 , AL , 	0 ,  0
3/12/20 , AR , 	6 ,  5
3/12/20 , AZ , 	9 ,  0
3/12/20 , CA , 	224 ,  49
3/12/20 , CO , 	49 ,  15
3/12/20 , CT , 	7 ,  4
3/12/20 , DE , 	4 ,  3
3/12/20 , FL , 	31 ,  5
3/12/20 , GA , 	45 ,  14
3/12/20 , HI , 	1 ,  0
3/12/20 , IA , 	16 ,  2
3/12/20 , ID , 	0 ,  0
3/12/20 , IL , 	32 ,  5
3/12/20 , IN , 	12 ,  3
3/12/20 , KS , 	4 ,  3
3/12/20 , KY , 	11 ,  7
3/12/20 , LA , 	14 ,  6
3/12/20 , MA , 	108 ,  13
3/12/20 , MD , 	12 ,  0
3/12/20 , ME , 	1 ,  1
3/12/20 , MI , 	3 ,  1
3/12/20 , MN , 	10 ,  5
3/12/20 , MO , 	1 ,  0
3/12/20 , MS , 	1 ,  1
3/12/20 , MT , 	1 ,  0
3/12/20 , NC , 	15 ,  7
3/12/20 , ND , 	1 ,  1
3/12/20 , NE , 	10 ,  5
3/12/20 , NH , 	6 ,  1
3/12/20 , NJ , 	29 ,  6
3/12/20 , NM , 	5 ,  2
3/12/20 , NV , 	11 ,  4
3/12/20 , NY , 	230 ,  66
3/12/20 , OH , 	5 ,  2
3/12/20 , OK , 	3 ,  1
3/12/20 , OR , 	24 ,  5
3/12/20 , PA , 	23 ,  7
3/12/20 , RI , 	5 ,  0
3/12/20 , SC , 	12 ,  2
3/12/20 , SD , 	8 ,  0
3/12/20 , TN , 	18 ,  9
3/12/20 , TX , 	24 ,  1
3/12/20 , UT , 	4 ,  1
3/12/20 , VA , 	29 ,  14
3/12/20 , VT , 	2 ,  1
3/12/20 , WA , 	457 ,  91
3/12/20 , WI , 	8 ,  3
3/12/20 , WV , 	0 ,  0
3/12/20 , WY , 	1 ,  1
3/13/20 , AL , 	1 ,  1
3/13/20 , AR , 	9 ,  3
3/13/20 , AZ , 	10 ,  1
3/13/20 , CA , 	264 ,  40
3/13/20 , CO , 	49 ,  0
3/13/20 , CT , 	7 ,  0
3/13/20 , DE , 	5 ,  1
3/13/20 , FL , 	31 ,  0
3/13/20 , GA , 	45 ,  0
3/13/20 , HI , 	2 ,  1
3/13/20 , IA , 	16 ,  0
3/13/20 , ID , 	0 ,  0
3/13/20 , IL , 	32 ,  0
3/13/20 , IN , 	12 ,  0
3/13/20 , KS , 	6 ,  2
3/13/20 , KY , 	11 ,  0
3/13/20 , LA , 	33 ,  19
3/13/20 , MA , 	109 ,  1
3/13/20 , MD , 	12 ,  0
3/13/20 , ME , 	1 ,  0
3/13/20 , MI , 	13 ,  10
3/13/20 , MN , 	14 ,  4
3/13/20 , MO , 	2 ,  1
3/13/20 , MS , 	1 ,  0
3/13/20 , MT , 	1 ,  0
3/13/20 , NC , 	15 ,  0
3/13/20 , ND , 	1 ,  0
3/13/20 , NE , 	10 ,  0
3/13/20 , NH , 	6 ,  0
3/13/20 , NJ , 	30 ,  1
3/13/20 , NM , 	5 ,  0
3/13/20 , NV , 	11 ,  0
3/13/20 , NY , 	267 ,  37
3/13/20 , OH , 	5 ,  0
3/13/20 , OK , 	5 ,  2
3/13/20 , OR , 	24 ,  0
3/13/20 , PA , 	29 ,  6
3/13/20 , RI , 	5 ,  0
3/13/20 , SC , 	12 ,  0
3/13/20 , SD , 	9 ,  1
3/13/20 , TN , 	26 ,  8
3/13/20 , TX , 	36 ,  12
3/13/20 , UT , 	6 ,  2
3/13/20 , VA , 	29 ,  0
3/13/20 , VT , 	2 ,  0
3/13/20 , WA , 	568 ,  111
3/13/20 , WI , 	9 ,  1
3/13/20 , WV , 	0 ,  0
3/13/20 , WY , 	1 ,  0
3/14/20 , AL , 	1 ,  0
3/14/20 , AR , 	12 ,  3
3/14/20 , AZ , 	12 ,  2
3/14/20 , CA , 	311 ,  47
3/14/20 , CO , 	49 ,  0
3/14/20 , CT , 	7 ,  0
3/14/20 , DE , 	8 ,  3
3/14/20 , FL , 	55 ,  24
3/14/20 , GA , 	45 ,  0
3/14/20 , HI , 	2 ,  0
3/14/20 , IA , 	16 ,  0
3/14/20 , ID , 	1 ,  1
3/14/20 , IL , 	32 ,  0
3/14/20 , IN , 	12 ,  0
3/14/20 , KS , 	7 ,  1
3/14/20 , KY , 	15 ,  4
3/14/20 , LA , 	33 ,  0
3/14/20 , MA , 	109 ,  0
3/14/20 , MD , 	12 ,  0
3/14/20 , ME , 	5 ,  4
3/14/20 , MI , 	25 ,  12
3/14/20 , MN , 	14 ,  0
3/14/20 , MO , 	2 ,  0
3/14/20 , MS , 	6 ,  5
3/14/20 , MT , 	1 ,  0
3/14/20 , NC , 	17 ,  2
3/14/20 , ND , 	1 ,  0
3/14/20 , NE , 	10 ,  0
3/14/20 , NH , 	6 ,  0
3/14/20 , NJ , 	44 ,  14
3/14/20 , NM , 	7 ,  2
3/14/20 , NV , 	11 ,  0
3/14/20 , NY , 	311 ,  44
3/14/20 , OH , 	5 ,  0
3/14/20 , OK , 	5 ,  0
3/14/20 , OR , 	24 ,  0
3/14/20 , PA , 	47 ,  18
3/14/20 , RI , 	9 ,  4
3/14/20 , SC , 	12 ,  0
3/14/20 , SD , 	9 ,  0
3/14/20 , TN , 	26 ,  0
3/14/20 , TX , 	43 ,  7
3/14/20 , UT , 	6 ,  0
3/14/20 , VA , 	29 ,  0
3/14/20 , VT , 	3 ,  1
3/14/20 , WA , 	642 ,  74
3/14/20 , WI , 	19 ,  10
3/14/20 , WV , 	0 ,  0
3/14/20 , WY , 	2 ,  1
3/15/20 , AL , 	22 ,  21
3/15/20 , AR , 	16 ,  4
3/15/20 , AZ , 	13 ,  1
3/15/20 , CA , 	369 ,  58
3/15/20 , CO , 	144 ,  95
3/15/20 , CT , 	26 ,  19
3/15/20 , DE , 	8 ,  0
